Player,Year,era,is_udfa,udfa_type,tier,rbpi_post,rbpi_pre,raw_post,raw_pre,diamond_score,is_diamond,is_star_pre,is_star_post,low_conf,low_conf_reason,actual_fantasy_pctl,pick,nfl_entry_age,breakout_age,best_dom,best_rec_ydshare,career_ypc,avg_ppa,explosion_p,best_scrim_yds,best_rush_share,recruit_stars,similar
Rachaad White,2022,historical,0,,8,0.7712418300653595,0.7320261437908496,35.03163766217459,10.931661622621117,0.4872730028575008,1,0,0,0,,0.8771929824561403,91.0,22.97056810403833,22.757015742642025,0.3176126699771797,0.1802371541501976,6.366071428571429,0.495,0.7731218945427965,1462.0,0.3799582463465553,,"[{'p': 'C.J. Prosise', 'y': 2016, 'sim': 68.0, 'fant': 0.579}, {'p': 'Tyrone Tracy Jr.', 'y': 2024, 'sim': 59.0, 'fant': None}, {'p': 'DJ Giddens', 'y': 2025, 'sim': 56.0, 'fant': None}, {'p': 'Raheim Sanders', 'y': 2025, 'sim': 54.0, 'fant': None}, {'p': 'Javorius Allen', 'y': 2015, 'sim': 53.0, 'fant': 0.715}, {'p': 'Jaleel McLaughlin', 'y': 2023, 'sim': 53.0, 'fant': 0.496}]"
Tyrion Davis-Price,2022,historical,0,,5,0.49019607843137253,0.058823529411764705,25.37122471744233,8.461815900666402,-0.29947369297637555,0,0,0,0,,0.21929824561403508,93.0,21.190965092402465,20.97741273100616,0.1837177685908645,0.0193470374848851,4.601583113456464,0.063,0.318470823034173,1067.0,0.48729792147806,4.0,"[{'p': 'Wayne Gallman', 'y': 2017, 'sim': 64.0, 'fant': 0.544}, {'p': 'Zamir White', 'y': 2022, 'sim': 57.0, 'fant': 0.373}, {'p': 'Rahsul Faison', 'y': 2026, 'sim': 57.0, 'fant': None}, {'p': 'Trey Sermon', 'y': 2021, 'sim': 56.0, 'fant': 0.333}, {'p': ""Le'Veon Moss"", 'y': 2026, 'sim': 56.0, 'fant': None}, {'p': 'SaRodorick Thompson', 'y': 2023, 'sim': 54.0, 'fant': 0.092}]"
Brian Robinson Jr.,2022,historical,0,,7,0.673202614379085,0.45751633986928103,29.52233800326025,10.435907904228891,-0.23932629952010015,0,0,0,0,,0.8245614035087719,98.0,22.781656399726216,22.56810403832991,0.227727597120823,0.058348117484723,4.961467889908257,0.2282,0.3916796471377717,1639.0,0.5,4.0,"[{'p': 'Hassan Haskins', 'y': 2022, 'sim': 68.0, 'fant': 0.298}, {'p': 'Jordan Wilkins', 'y': 2018, 'sim': 61.0, 'fant': 0.382}, {'p': 'Javorius Allen', 'y': 2015, 'sim': 60.0, 'fant': 0.715}, {'p': 'Wayne Gallman', 'y': 2017, 'sim': 59.0, 'fant': 0.544}, {'p': 'Isaiah Davis', 'y': 2024, 'sim': 59.0, 'fant': None}, {'p': ""Ja'Quinden Jackson"", 'y': 2025, 'sim': 58.0, 'fant': None}]"
Dameon Pierce,2022,historical,0,,7,0.673202614379085,0.5751633986928104,29.19685311052447,10.599216808714878,-0.28316765556692564,0,0,0,0,,0.706140350877193,107.0,21.867214236824093,21.65366187542779,0.2164166267916397,0.0653753026634382,5.533742331288344,0.19275,0.3807955909781249,790.0,0.2936288088642659,4.0,"[{'p': 'DeeJay Dallas', 'y': 2020, 'sim': 73.0, 'fant': 0.5}, {'p': 'Damien Harris', 'y': 2019, 'sim': 65.0, 'fant': 0.789}, {'p': 'Jase McClellan', 'y': 2024, 'sim': 64.0, 'fant': None}, {'p': 'MarShawn Lloyd', 'y': 2024, 'sim': 62.0, 'fant': None}, {'p': 'Jonathan Williams', 'y': 2016, 'sim': 62.0, 'fant': 0.465}, {'p': 'Snoop Conner', 'y': 2022, 'sim': 61.0, 'fant': 0.224}]"
Zamir White,2022,historical,0,,5,0.40522875816993464,0.10457516339869281,23.67898709102149,8.871444399014226,-0.13401533198157323,0,0,0,0,,0.37280701754385964,122.0,22.28884325804244,21.07597535934292,0.2438645179602006,0.0198517734250926,5.348167539267016,0.1736666666666666,0.7151051710822648,931.0,0.391304347826087,5.0,"[{'p': 'Dexter Williams', 'y': 2019, 'sim': 65.0, 'fant': 0.092}, {'p': 'Trey Sermon', 'y': 2021, 'sim': 62.0, 'fant': 0.333}, {'p': 'Trey Benson', 'y': 2024, 'sim': 61.0, 'fant': None}, {'p': 'Miles Sanders', 'y': 2019, 'sim': 61.0, 'fant': 0.864}, {'p': 'Keaontay Ingram', 'y': 2022, 'sim': 59.0, 'fant': 0.211}, {'p': 'Kaytron Allen', 'y': 2026, 'sim': 58.0, 'fant': None}]"
Isaiah Spiller,2022,historical,0,,8,0.7581699346405228,0.48366013071895425,32.762890349584985,10.49911386823965,0.10052683599182707,0,0,0,0,,0.20614035087719298,123.0,20.39698836413416,18.18206707734429,0.2522006446959109,0.0851345390383767,5.560296846011132,0.1853333333333333,0.0881132756132756,1233.0,0.5095890410958904,4.0,"[{'p': 'Tank Bigsby', 'y': 2023, 'sim': 73.0, 'fant': 0.487}, {'p': 'Jamaal Williams', 'y': 2017, 'sim': 62.0, 'fant': 0.737}, {'p': 'T.J. Yeldon', 'y': 2015, 'sim': 57.0, 'fant': 0.763}, {'p': 'Isaiah Davis', 'y': 2024, 'sim': 56.0, 'fant': None}, {'p': 'Ronald Jones II', 'y': 2018, 'sim': 54.0, 'fant': 0.803}, {'p': 'Wayne Gallman', 'y': 2017, 'sim': 54.0, 'fant': 0.544}]"
Pierre Strong,2022,historical,0,,7,0.6928104575163399,0.5947712418300654,29.82937546812201,10.64638925933546,0.4062583133131776,1,0,0,1,no reliable college production data (thin CFBD team-season),0.40789473684210525,127.0,23.06091718001369,99.0,,,7.64,0.323,0.7619634236491789,146.0,0.3939393939393939,,"[{'p': 'Kenyan Drake', 'y': 2016, 'sim': 59.0, 'fant': 0.785}, {'p': 'Jake Funk', 'y': 2021, 'sim': 56.0, 'fant': 0.092}, {'p': 'Boston Scott', 'y': 2018, 'sim': 54.0, 'fant': 0.798}, {'p': 'Dexter Williams', 'y': 2019, 'sim': 54.0, 'fant': 0.092}, {'p': 'James Cook', 'y': 2022, 'sim': 54.0, 'fant': 0.895}, {'p': 'Jordan Wilkins', 'y': 2018, 'sim': 54.0, 'fant': 0.382}]"
Hassan Haskins,2022,historical,0,,5,0.43790849673202614,0.20915032679738563,24.581008981270028,9.732378185298952,-0.11709917450848717,0,0,0,0,,0.2982456140350877,131.0,22.09993155373032,21.88637919233402,0.2838692390139335,0.0409119300437226,5.143805309734513,0.2053333333333333,,1458.0,0.4787234042553192,3.0,"[{'p': 'Kalel Mullings', 'y': 2025, 'sim': 76.0, 'fant': None}, {'p': 'Brian Robinson Jr.', 'y': 2022, 'sim': 70.0, 'fant': 0.825}, {'p': 'CJ Donaldson', 'y': 2026, 'sim': 65.0, 'fant': None}, {'p': 'Phil Mafah', 'y': 2025, 'sim': 64.0, 'fant': None}, {'p': 'Rodney Anderson', 'y': 2019, 'sim': 63.0, 'fant': 0.092}, {'p': ""Ja'Quinden Jackson"", 'y': 2025, 'sim': 60.0, 'fant': None}]"
Tyler Allgeier,2022,historical,0,,6,0.5947712418300654,0.7124183006535948,26.98495823697386,10.872981562664524,0.47152367715747434,1,0,0,0,,0.6622807017543859,151.0,21.71389459274469,20.501026694045173,0.3579095431275958,0.0579667928925138,6.426991150442478,0.3085,0.3869298104265892,1805.0,0.5961123110151187,2.0,"[{'p': 'Benny Snell Jr.', 'y': 2019, 'sim': 63.0, 'fant': 0.412}, {'p': 'Jordan Howard', 'y': 2016, 'sim': 62.0, 'fant': 0.86}, {'p': 'Alexander Mattison', 'y': 2019, 'sim': 60.0, 'fant': 0.588}, {'p': 'Ezekiel Elliott', 'y': 2016, 'sim': 59.0, 'fant': 0.991}, {'p': 'David Montgomery', 'y': 2019, 'sim': 58.0, 'fant': 0.921}, {'p': 'Derrius Guice', 'y': 2018, 'sim': 58.0, 'fant': 0.781}]"
Snoop Conner,2022,historical,0,,3,0.26143790849673204,0.13071895424836602,21.23546125741113,9.089384489984983,-0.12476617739378158,0,0,0,0,,0.2236842105263158,154.0,21.418206707734427,21.204654346338124,0.1771549162497908,0.0257731958762886,5.197368421052632,0.1829999999999999,0.2572176756142397,729.0,0.2226027397260274,3.0,"[{'p': 'DeeJay Dallas', 'y': 2020, 'sim': 71.0, 'fant': 0.5}, {'p': 'Tiyon Evans', 'y': 2023, 'sim': 67.0, 'fant': 0.092}, {'p': 'Dameon Pierce', 'y': 2022, 'sim': 65.0, 'fant': 0.706}, {'p': 'Tony Jones', 'y': 2020, 'sim': 64.0, 'fant': 0.232}, {'p': 'Peyton Barber', 'y': 2016, 'sim': 61.0, 'fant': 0.654}, {'p': 'Thomas Rawls', 'y': 2015, 'sim': 60.0, 'fant': 0.702}]"
Jerome Ford,2022,historical,0,,5,0.49673202614379086,0.6339869281045751,25.58192776589115,10.725067263032017,0.18367368343666388,0,0,0,0,,0.7543859649122807,156.0,22.305270362765228,22.091718001368925,0.2814021084684768,0.0651465798045602,6.122257053291536,0.17475,0.3775203461137605,1539.0,0.4767184035476718,,"[{'p': 'Wendell Smallwood', 'y': 2016, 'sim': 67.0, 'fant': 0.592}, {'p': 'Boston Scott', 'y': 2018, 'sim': 67.0, 'fant': 0.798}, {'p': 'Darius Jackson', 'y': 2016, 'sim': 64.0, 'fant': 0.092}, {'p': 'Joshua Kelley', 'y': 2020, 'sim': 62.0, 'fant': 0.461}, {'p': 'Kylin Hill', 'y': 2021, 'sim': 61.0, 'fant': 0.189}, {'p': 'Jalen Richard', 'y': 2016, 'sim': 57.0, 'fant': 0.649}]"
Kyren Williams,2022,historical,0,,5,0.49673202614379086,0.5424836601307189,25.5275405808597,10.56649052492282,0.2603389059231688,0,0,0,0,,0.9605263157894737,164.0,21.349760438056126,20.136892539356605,0.2827914617465473,0.1098631098631098,5.138424821002387,0.235,0.1249588550053832,1438.0,0.4625850340136054,4.0,"[{'p': 'Mark Walton', 'y': 2018, 'sim': 68.0, 'fant': 0.092}, {'p': 'Brashard Smith', 'y': 2025, 'sim': 62.0, 'fant': None}, {'p': ""De'Von Achane"", 'y': 2023, 'sim': 61.0, 'fant': 0.956}, {'p': 'Salvon Ahmed', 'y': 2020, 'sim': 60.0, 'fant': 0.596}, {'p': 'Emmett Johnson', 'y': 2026, 'sim': 58.0, 'fant': None}, {'p': 'Jordan James', 'y': 2025, 'sim': 58.0, 'fant': None}]"
Ty Chandler,2022,historical,0,,4,0.39215686274509803,0.13071895424836602,23.487505131582846,8.986793426196435,-0.4053961781772991,0,0,0,0,,0.42105263157894735,169.0,23.64134154688569,20.42710472279261,0.232248278123975,0.0776740237691001,5.203980099502488,0.145,0.5086563301488141,1308.0,0.358267716535433,4.0,"[{'p': 'Roman Hemby', 'y': 2026, 'sim': 74.0, 'fant': None}, {'p': 'Donovan Edwards', 'y': 2025, 'sim': 61.0, 'fant': None}, {'p': 'George Holani', 'y': 2024, 'sim': 60.0, 'fant': None}, {'p': 'SaRodorick Thompson', 'y': 2023, 'sim': 59.0, 'fant': 0.092}, {'p': 'Jeremy Langford', 'y': 2015, 'sim': 58.0, 'fant': 0.618}, {'p': 'Robert Henry Jr.', 'y': 2026, 'sim': 57.0, 'fant': None}]"
Kevin Harris,2022,historical,0,,5,0.49673202614379086,0.6013071895424836,25.465698729675545,10.68056287363455,0.623581748045389,1,0,0,0,,0.3201754385964912,183.0,21.12251882272416,19.90965092402464,0.4544454154124996,0.0857605177993527,5.3474576271186445,0.2446666666666666,0.8368342516069789,1213.0,0.5084269662921348,3.0,"[{'p': 'Israel Abanikanda', 'y': 2023, 'sim': 61.0, 'fant': 0.272}, {'p': 'David Cobb', 'y': 2015, 'sim': 60.0, 'fant': 0.276}, {'p': 'Derrius Guice', 'y': 2018, 'sim': 59.0, 'fant': 0.781}, {'p': 'Jonathan Taylor', 'y': 2020, 'sim': 58.0, 'fant': 0.965}, {'p': 'Alexander Mattison', 'y': 2019, 'sim': 58.0, 'fant': 0.588}, {'p': 'Jeremy McNichols', 'y': 2017, 'sim': 56.0, 'fant': 0.351}]"
Tyler Badie,2022,historical,0,,5,0.43790849673202614,0.5555555555555556,24.410548521122514,10.570351487918494,0.11549522729750035,0,0,0,0,,0.23684210526315788,196.0,22.899383983572896,20.684462696783022,0.3990850827728333,0.1332834144515162,5.349609375,0.2045,0.4442216761472309,1934.0,0.5838779956427015,,"[{'p': 'Ito Smith', 'y': 2018, 'sim': 74.0, 'fant': 0.509}, {'p': 'Ronnie Rivers', 'y': 2022, 'sim': 68.0, 'fant': 0.294}, {'p': 'Matthew Dayes', 'y': 2017, 'sim': 62.0, 'fant': 0.092}, {'p': 'Sean Tucker', 'y': 2023, 'sim': 62.0, 'fant': 0.456}, {'p': 'Bryce Love', 'y': 2019, 'sim': 61.0, 'fant': 0.092}, {'p': 'Jarquez Hunter', 'y': 2025, 'sim': 61.0, 'fant': None}]"
Keaontay Ingram,2022,historical,0,,4,0.3006535947712418,0.5032679738562091,21.8813334742822,10.515943070465848,-0.43345548242919374,0,0,0,0,,0.21052631578947367,201.0,22.184804928131417,19.969883641341543,0.1763451909211676,0.0643445892049986,5.498989898989899,0.1345,0.5737089768048967,1095.0,0.3919597989949748,4.0,"[{'p': 'Jonathan Williams', 'y': 2016, 'sim': 62.0, 'fant': 0.465}, {'p': 'Keith Marshall', 'y': 2016, 'sim': 62.0, 'fant': 0.092}, {'p': 'Ryquell Armstead', 'y': 2019, 'sim': 61.0, 'fant': 0.316}, {'p': 'Kylin Hill', 'y': 2021, 'sim': 61.0, 'fant': 0.189}, {'p': 'Jalen Richard', 'y': 2016, 'sim': 60.0, 'fant': 0.649}, {'p': ""La'Mical Perine"", 'y': 2020, 'sim': 60.0, 'fant': 0.469}]"
Trestan Ebner,2022,historical,0,,4,0.38562091503267976,0.46405228758169936,23.370859662278967,10.470110411066539,-0.6832671971174332,0,0,0,0,,0.19736842105263158,203.0,22.99794661190965,21.78507871321013,0.1628949065119277,0.1510864072764022,4.9358600583090375,0.2766,0.4107689663792026,1083.0,0.2666666666666666,3.0,"[{'p': ""D'Ernest Johnson"", 'y': 2019, 'sim': 67.0, 'fant': 0.443}, {'p': 'Michael Wiley', 'y': 2024, 'sim': 63.0, 'fant': None}, {'p': 'Dare Ogunbowale', 'y': 2017, 'sim': 62.0, 'fant': 0.377}, {'p': 'Mike Boone', 'y': 2018, 'sim': 58.0, 'fant': 0.535}, {'p': 'Eric Gray', 'y': 2023, 'sim': 57.0, 'fant': 0.246}, {'p': 'Kenny McIntosh', 'y': 2023, 'sim': 55.0, 'fant': 0.285}]"
Brittain Brown,2022,historical,0,,2,0.1503267973856209,0.13725490196078433,19.70877214539213,9.203406261478811,-0.4563741020077934,0,0,0,1,no athletic testing at all,0.09210526315789473,250.0,24.22724161533197,20.01368925393566,0.1777911478497436,0.0580389329488103,5.641975308641976,0.2437999999999999,,862.0,0.2604501607717042,3.0,"[{'p': 'George Holani', 'y': 2024, 'sim': 66.0, 'fant': None}, {'p': 'Mike Boone', 'y': 2018, 'sim': 63.0, 'fant': 0.535}, {'p': 'Jordan Mason', 'y': 2022, 'sim': 62.0, 'fant': 0.583}, {'p': 'Chris Evans', 'y': 2021, 'sim': 60.0, 'fant': 0.355}, {'p': 'Jalen Richard', 'y': 2016, 'sim': 60.0, 'fant': 0.649}, {'p': 'Gus Edwards', 'y': 2018, 'sim': 59.0, 'fant': 0.632}]"
Bijan Robinson,2023,historical,0,,10,1.0,0.9934640522875817,76.25840266719621,11.316022942980005,0.9224213189876638,0,1,1,0,,0.9780701754385965,8.0,20.919917864476385,18.70773442847365,0.3651881918301822,0.1090573012939001,6.322820037105752,0.321,0.7490483713640478,1892.0,0.5560344827586207,5.0,"[{'p': 'Breece Hall', 'y': 2022, 'sim': 70.0, 'fant': 0.93}, {'p': 'Omarion Hampton', 'y': 2025, 'sim': 62.0, 'fant': None}, {'p': 'Jeremiyah Love', 'y': 2026, 'sim': 62.0, 'fant': None}, {'p': 'Marlon Mack', 'y': 2017, 'sim': 61.0, 'fant': 0.855}, {'p': 'Kerryon Johnson', 'y': 2018, 'sim': 59.0, 'fant': 0.82}, {'p': 'Travis Etienne', 'y': 2021, 'sim': 59.0, 'fant': 0.868}]"
Jahmyr Gibbs,2023,historical,0,,10,1.0,0.8823529411764706,75.26549318235374,11.05544342360842,0.124051184408975,0,0,1,0,,0.9824561403508771,12.0,20.78576317590691,18.573579739904176,0.2280241271409749,0.1957894736842105,5.558746736292428,0.2269999999999999,0.5918791401074865,1370.0,0.3370535714285714,4.0,"[{'p': 'Nyheim Hines', 'y': 2018, 'sim': 65.0, 'fant': 0.645}, {'p': 'Paul Perkins', 'y': 2016, 'sim': 58.0, 'fant': 0.36}, {'p': 'Jarquez Hunter', 'y': 2025, 'sim': 56.0, 'fant': None}, {'p': 'Kenneth Gainwell', 'y': 2021, 'sim': 56.0, 'fant': 0.548}, {'p': 'Evan Hull', 'y': 2023, 'sim': 56.0, 'fant': 0.193}, {'p': 'Sean Tucker', 'y': 2023, 'sim': 55.0, 'fant': 0.456}]"
Zach Charbonnet,2023,historical,0,,9,0.8888888888888888,0.8954248366013072,46.31656790027971,11.094028668637286,0.1242158753926342,0,0,0,0,,0.7587719298245614,52.0,21.97946611909651,18.765229295003422,0.2447642532498929,0.093124456048738,5.92212389380531,0.22225,0.6748525838540155,1680.0,0.4023904382470119,4.0,"[{'p': 'Nicholas Singleton', 'y': 2026, 'sim': 68.0, 'fant': None}, {'p': 'Raheim Sanders', 'y': 2025, 'sim': 63.0, 'fant': None}, {'p': 'Trey Benson', 'y': 2024, 'sim': 63.0, 'fant': None}, {'p': 'T.J. Yeldon', 'y': 2015, 'sim': 60.0, 'fant': 0.763}, {'p': 'Keaontay Ingram', 'y': 2022, 'sim': 59.0, 'fant': 0.211}, {'p': 'Isaiah Davis', 'y': 2024, 'sim': 58.0, 'fant': None}]"
Kendre Miller,2023,historical,0,,8,0.7843137254901961,0.43790849673202614,36.20133353564634,10.377682928593568,0.5501922830429571,1,0,0,0,,0.43859649122807015,71.0,20.55852156057495,19.345653661875428,0.2318513119533527,0.0412262156448203,6.67590027700831,0.267,,1515.0,0.4072727272727273,3.0,"[{'p': 'Damien Martinez', 'y': 2025, 'sim': 68.0, 'fant': None}, {'p': 'Audric Estime', 'y': 2024, 'sim': 64.0, 'fant': None}, {'p': 'Trey Benson', 'y': 2024, 'sim': 60.0, 'fant': None}, {'p': 'Isaiah Davis', 'y': 2024, 'sim': 58.0, 'fant': None}, {'p': 'Jonathon Brooks', 'y': 2024, 'sim': 57.0, 'fant': None}, {'p': 'Marlon Mack', 'y': 2017, 'sim': 57.0, 'fant': 0.855}]"
Tyjae Spears,2023,historical,0,,8,0.7843137254901961,0.8431372549019608,36.77818039516518,10.96033265705912,0.4042406865785123,0,0,0,0,,0.6842105263157895,81.0,21.54688569472964,20.33401779603012,0.3121837707627802,0.0772713552671294,6.817330210772834,0.41425,0.62435923987463,1837.0,0.4217311233885819,3.0,"[{'p': 'Darrynton Evans', 'y': 2020, 'sim': 61.0, 'fant': 0.329}, {'p': 'Jarquez Hunter', 'y': 2025, 'sim': 59.0, 'fant': None}, {'p': 'TreVeyon Henderson', 'y': 2025, 'sim': 57.0, 'fant': None}, {'p': 'Bryce Love', 'y': 2019, 'sim': 57.0, 'fant': 0.092}, {'p': 'J.K. Dobbins', 'y': 2020, 'sim': 57.0, 'fant': 0.75}, {'p': 'Ty Johnson', 'y': 2019, 'sim': 57.0, 'fant': 0.561}]"
De'Von Achane,2023,historical,0,,8,0.7843137254901961,0.8431372549019608,36.452404376450396,10.977088267276471,0.7262453590243007,1,0,0,0,,0.956140350877193,84.0,21.218343600273784,20.005475701574262,0.3325287356321839,0.104274870155813,6.439024390243903,0.3206666666666666,0.5276762279715035,1298.0,0.5429362880886427,,"[{'p': 'Brashard Smith', 'y': 2025, 'sim': 65.0, 'fant': None}, {'p': 'Jaden Shirden', 'y': 2024, 'sim': 65.0, 'fant': None}, {'p': 'Keaton Mitchell', 'y': 2023, 'sim': 64.0, 'fant': 0.57}, {'p': 'Kyren Williams', 'y': 2022, 'sim': 62.0, 'fant': 0.961}, {'p': 'Bryce Love', 'y': 2019, 'sim': 60.0, 'fant': 0.092}, {'p': 'Tyjae Spears', 'y': 2023, 'sim': 60.0, 'fant': 0.684}]"
Tank Bigsby,2023,historical,0,,8,0.7908496732026143,0.8431372549019608,37.25182134544921,10.966394694141748,0.1391867728057105,0,0,0,0,,0.4868421052631579,88.0,20.33949349760438,18.127310061601644,0.2729069303361529,0.0868725868725868,5.375925925925926,0.1356666666666666,0.331713184612254,1283.0,0.5138248847926268,4.0,"[{'p': 'Isaiah Spiller', 'y': 2022, 'sim': 71.0, 'fant': 0.206}, {'p': 'Jamaal Williams', 'y': 2017, 'sim': 63.0, 'fant': 0.737}, {'p': 'Devin Neal', 'y': 2025, 'sim': 62.0, 'fant': None}, {'p': 'Kerryon Johnson', 'y': 2018, 'sim': 59.0, 'fant': 0.82}, {'p': 'Damien Martinez', 'y': 2025, 'sim': 58.0, 'fant': None}, {'p': 'Marlon Mack', 'y': 2017, 'sim': 58.0, 'fant': 0.855}]"
Roschon Johnson,2023,historical,0,,6,0.5424836601307189,0.26143790849673204,26.346950696654048,9.896159035654808,-0.5367991609322226,0,0,0,0,,0.5394736842105263,115.0,21.916495550992472,99.0,0.1353962054205034,0.0420101036958255,5.584183673469388,0.20625,0.4365125846872447,807.0,0.2594936708860759,,"[{'p': 'Chris Carson', 'y': 2017, 'sim': 68.0, 'fant': 0.882}, {'p': 'Deneric Prince', 'y': 2023, 'sim': 62.0, 'fant': 0.092}, {'p': 'Kendall Milton', 'y': 2024, 'sim': 60.0, 'fant': None}, {'p': 'Rodney Anderson', 'y': 2019, 'sim': 59.0, 'fant': 0.092}, {'p': 'Gerrid Doaks', 'y': 2021, 'sim': 58.0, 'fant': 0.092}, {'p': 'Karlos Williams', 'y': 2015, 'sim': 58.0, 'fant': 0.776}]"
Israel Abanikanda,2023,historical,0,,5,0.45751633986928103,0.38562091503267976,25.146391098423795,10.229001833995522,0.525648536467996,1,0,0,0,,0.2719298245614035,143.0,20.240930869267626,20.02737850787132,0.3929877072023242,0.0505365178262374,5.582051282051282,0.191,,1577.0,0.4751491053677932,3.0,"[{'p': 'Alexander Mattison', 'y': 2019, 'sim': 63.0, 'fant': 0.588}, {'p': 'Kenneth Walker III', 'y': 2022, 'sim': 62.0, 'fant': 0.886}, {'p': 'Derrius Guice', 'y': 2018, 'sim': 58.0, 'fant': 0.781}, {'p': 'Benny Snell Jr.', 'y': 2019, 'sim': 56.0, 'fant': 0.412}, {'p': 'Kevin Harris', 'y': 2022, 'sim': 56.0, 'fant': 0.32}, {'p': 'DeWayne McBride', 'y': 2023, 'sim': 55.0, 'fant': 0.092}]"
Chase Brown,2023,historical,0,,5,0.42483660130718953,0.3790849673202614,24.22501395488755,10.211035823010764,0.01619876947896322,0,0,0,0,,0.9166666666666666,163.0,22.781656399726216,20.56947296372348,0.387827187340668,0.0881704628949302,5.261515601783061,0.0089999999999999,0.8611756261183605,1883.0,0.6188679245283019,3.0,"[{'p': 'Kenneth Dixon', 'y': 2016, 'sim': 58.0, 'fant': 0.658}, {'p': 'Lew Nichols', 'y': 2023, 'sim': 57.0, 'fant': 0.092}, {'p': 'Bhayshul Tuten', 'y': 2025, 'sim': 56.0, 'fant': None}, {'p': 'Eno Benjamin', 'y': 2020, 'sim': 55.0, 'fant': 0.447}, {'p': 'Ameer Abdullah', 'y': 2015, 'sim': 55.0, 'fant': 0.636}, {'p': 'Darius Jackson', 'y': 2016, 'sim': 55.0, 'fant': 0.092}]"
Eric Gray,2023,historical,0,,5,0.45751633986928103,0.2875816993464052,24.948142568498973,9.982719252651787,-0.2387254939637414,0,0,0,0,,0.24561403508771928,172.0,23.159479808350444,20.947296372347708,0.2631806395851339,0.1240840254030288,5.622950819672131,0.179,0.5284336875245966,1593.0,0.4243243243243243,,"[{'p': 'Patrick Laird', 'y': 2019, 'sim': 67.0, 'fant': 0.434}, {'p': 'Jarquez Hunter', 'y': 2025, 'sim': 63.0, 'fant': None}, {'p': 'Matthew Dayes', 'y': 2017, 'sim': 61.0, 'fant': 0.092}, {'p': 'Dontrell Hilliard', 'y': 2018, 'sim': 61.0, 'fant': 0.368}, {'p': 'Michael Wiley', 'y': 2024, 'sim': 61.0, 'fant': None}, {'p': 'Jason Huntley', 'y': 2020, 'sim': 58.0, 'fant': 0.092}]"
Evan Hull,2023,historical,0,,5,0.41830065359477125,0.43790849673202614,24.116011957849597,10.360706551199897,-0.19296646108989338,0,0,0,0,,0.19298245614035087,176.0,22.18206707734429,20.969199178644764,0.3455095203072648,0.2163232963549921,4.952772073921971,0.144,0.6850801277250812,1459.0,0.4835886214442013,3.0,"[{'p': 'Jason Huntley', 'y': 2020, 'sim': 64.0, 'fant': 0.092}, {'p': 'Dylan Laube', 'y': 2024, 'sim': 62.0, 'fant': None}, {'p': 'Paul Perkins', 'y': 2016, 'sim': 59.0, 'fant': 0.36}, {'p': 'Elijah McGuire', 'y': 2017, 'sim': 58.0, 'fant': 0.61}, {'p': 'Eric Gray', 'y': 2023, 'sim': 58.0, 'fant': 0.246}, {'p': 'Bhayshul Tuten', 'y': 2025, 'sim': 58.0, 'fant': None}]"
Chris Rodriguez,2023,historical,0,,3,0.28104575163398693,0.058823529411764705,21.475046713531913,8.40448293713036,0.5584000693640223,1,0,0,0,,0.5263157894736842,193.0,23.266255989048595,21.05407255304586,0.3226960626542217,0.0207978179338561,6.164128595600677,0.5096,0.3322184158798332,1440.0,0.46875,3.0,"[{'p': 'Kaytron Allen', 'y': 2026, 'sim': 58.0, 'fant': None}, {'p': 'DeWayne McBride', 'y': 2023, 'sim': 57.0, 'fant': 0.092}, {'p': 'Isaiah Davis', 'y': 2024, 'sim': 57.0, 'fant': None}, {'p': 'Ryquell Armstead', 'y': 2019, 'sim': 53.0, 'fant': 0.316}, {'p': 'Boston Scott', 'y': 2018, 'sim': 52.0, 'fant': 0.798}, {'p': 'Jerome Ford', 'y': 2022, 'sim': 52.0, 'fant': 0.754}]"
Deuce Vaughn,2023,historical,0,,5,0.43137254901960786,0.7320261437908496,24.34219056080925,10.933064946267283,0.5634010066001457,1,0,0,0,,0.2543859649122807,212.0,21.163586584531146,18.951403148528406,0.4541610609263886,0.2439572793704328,5.551459293394777,0.2143333333333333,0.3670798898071625,1936.0,0.5465116279069767,,"[{'p': 'Desmond Reid', 'y': 2026, 'sim': 64.0, 'fant': None}, {'p': 'Phillip Lindsay', 'y': 2018, 'sim': 60.0, 'fant': 0.851}, {'p': 'Donnel Pumphrey', 'y': 2017, 'sim': 59.0, 'fant': 0.092}, {'p': 'Jaret Patterson', 'y': 2021, 'sim': 59.0, 'fant': 0.338}, {'p': 'Tyler Badie', 'y': 2022, 'sim': 58.0, 'fant': 0.237}, {'p': 'Ronnie Rivers', 'y': 2022, 'sim': 57.0, 'fant': 0.294}]"
Zach Evans,2023,historical,0,,4,0.32679738562091504,0.43790849673202614,22.463132186370935,10.375865791031167,0.3785880698256295,0,0,0,0,,0.18421052631578946,215.0,21.590691307323752,21.377138945927445,0.1724896662261339,0.0458069062720225,6.893103448275862,0.4226666666666667,,1055.0,0.2380165289256198,5.0,"[{'p': 'Jadarian Price', 'y': 2026, 'sim': 63.0, 'fant': None}, {'p': 'Dexter Williams', 'y': 2019, 'sim': 60.0, 'fant': 0.092}, {'p': 'James Cook', 'y': 2022, 'sim': 60.0, 'fant': 0.895}, {'p': 'Donovan Edwards', 'y': 2025, 'sim': 58.0, 'fant': None}, {'p': 'Trey Sermon', 'y': 2021, 'sim': 57.0, 'fant': 0.333}, {'p': ""Le'Veon Moss"", 'y': 2026, 'sim': 57.0, 'fant': None}]"
